S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180601|019534    |101606    |160006    |97.2981   |3.5024    |4.3727    |12.0164   |96.7180   |0.5801    |          |
20180601|019535    |101607    |160007    |97.9668   |3.4612    |2.6992    |5.0040    |97.6204   |0.3464    |          |
20180601|019536    |101608    |160008    |89.7703   |4.1650    |16.9402   |196.0416  |89.4038   |0.3665    |          |
20180601|019537    |101609    |160009    |99.7617   |3.0865    |0.8797    |0.8136    |99.5172   |0.2445    |          |
20180601|019538    |101610    |160010    |94.6589   |3.7154    |6.9645    |27.7476   |94.4364   |0.2225    |          |
20180601|019541    |101613    |160013    |92.4809   |4.0616    |21.3868   |360.3060  |92.3795   |0.1014    |          |
20180601|019542    |101614    |160014    |100.3368  |3.4973    |4.4639    |12.7681   |97.5000   |2.8368    |          |
20180601|019543    |101615    |160015    |100.3937  |3.3150    |2.8683    |5.6606    |98.0486   |2.3451    |          |
20180601|019544    |101616    |160016    |101.2300  |3.1594    |1.0976    |1.1453    |99.1728   |2.0572    |          |
20180601|019545    |101617    |160017    |94.3688   |3.6684    |7.1473    |29.3439   |93.4830   |0.8858    |          |
20180601|019547    |101619    |160019    |87.5464   |4.0690    |17.3142   |204.3924  |86.6505   |0.8959    |          |
20180601|019548    |101620    |160020    |98.7372   |3.4500    |4.6939    |13.8999   |96.6728   |2.0644    |          |
20180601|019549    |101621    |160021    |98.2313   |3.4149    |3.1382    |6.5871    |96.7580   |1.4733    |          |
20180601|019550    |101622    |160022    |99.9204   |3.3500    |1.3380    |1.5529    |98.5527   |1.3677    |          |
20180601|019551    |101623    |160023    |92.9806   |3.7074    |7.3976    |31.2146   |92.7587   |0.2219    |          |
20180601|019553    |101625    |160025    |98.0878   |3.4839    |4.8910    |14.9464   |96.5820   |1.5058    |          |
20180601|019554    |101626    |160026    |87.4387   |4.0819    |21.6480   |369.7322  |87.3243   |0.1144    |          |
20180601|019555    |101701    |170001    |98.9550   |3.5199    |3.3321    |7.3310    |97.8425   |1.1125    |          |
20180601|019556    |101702    |170002    |100.2631  |3.2393    |1.5581    |1.9807    |99.2462   |1.0169    |          |
20180601|019558    |101704    |170004    |99.2104   |3.6474    |7.3733    |31.7358   |98.1578   |1.0526    |          |
20180601|019559    |101705    |170005    |98.2969   |3.9301    |17.0950   |201.9998  |97.2434   |1.0535    |          |
20180601|019560    |101706    |170006    |98.4622   |3.6288    |5.1497    |16.4332   |97.7784   |0.6838    |          |
20180601|019561    |101707    |170007    |99.0002   |3.5276    |3.5602    |8.2394    |98.5714   |0.4288    |          |
20180601|019562    |101708    |170008    |100.3051  |3.2301    |1.8142    |2.5386    |99.9865   |0.3186    |          |
20180601|019564    |101710    |170010    |99.0600   |3.6800    |7.5664    |33.2803   |98.7803   |0.2797    |          |
20180601|019565    |101711    |170011    |100.9146  |4.0422    |21.1959   |357.0515  |100.7916  |0.1230    |          |
20180601|019566    |101712    |170012    |103.8256  |3.2750    |0.9717    |0.9583    |100.3345  |3.4911    |          |
